session_test_id,experience,problem,other_tests,headphones,age,status,inne,uwagi,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S7000,75,131861,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S8700,96,131861,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S12000,87,131861,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S8000,86,131861,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S10700,90,131861,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S11300,100,131861,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S8000,84,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S7000,86,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S9300,93,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S12000,93,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,reference,100,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S3500,21,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S11300,90,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S10700,93,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S8700,91,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S5500,83,114277,
label_test_3,1,tak,tak,"AKG K702",25,doktorant,,,707fc413-709e-4acb-a875-e82c91655f65,hq_label,S10000,73,114277,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S3500,30,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,reference,100,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S7000,25,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S5500,25,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S10000,80,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S8000,50,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S6000,35,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S5000,25,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S6500,80,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S4000,20,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,trening,S4500,50,256255,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S4500,33,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S8000,60,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S4000,25,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S7000,70,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S10000,95,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,reference,100,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S5500,33,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S6000,25,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S3500,10,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S5000,60,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S6500,80,315397,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S5500,60,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S7000,80,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S6000,70,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S8000,75,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S3500,20,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S4000,33,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S5000,67,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,reference,100,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S6500,65,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S4500,45,213773,
label_test_3,3,tak,tak,"Beyerdynamic DT 770",55,inny,"pracownik naukowo-dydaktyczny zwiazany z tematyka dzwiekowa","bardzo ladnie przygotowany test",4baa44d9-cbbb-473b-aac0-55fef4fdc08c,lq_label,S10000,95,213773,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S12000,87,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S8000,34,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S8700,55,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S10000,67,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S3500,10,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S9300,60,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S10700,72,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,reference,100,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S5500,24,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S11300,77,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,trening,S7000,44,503871,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S7000,20,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S10700,70,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S9300,40,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S8000,30,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S10000,60,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S8700,50,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S3500,0,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S5500,10,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,reference,100,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S11300,80,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S12000,90,700100,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S10000,60,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S3500,0,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S9300,50,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S12000,90,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,reference,100,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S11300,80,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S8000,20,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S10700,70,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S5500,10,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S7000,30,467112,
label_test_3,4,nie,nie,"Audeze LCD-2 Classic",18,student,,,c4b8afb9-38b6-4610-9fe1-7bcd69cae5b4,hq_no_label,S8700,40,467112,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S5500,38,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,reference,99,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S4000,46,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S5000,44,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S6500,54,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S3500,17,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S6000,74,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S10000,93,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S4500,25,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S8000,67,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,trening,S7000,30,79799,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S5500,17,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S6500,30,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,reference,100,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S3500,9,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S4000,25,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S10000,70,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S8000,61,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S4500,44,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S6000,32,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S7000,23,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S5000,29,68298,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S4000,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S5000,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S5500,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S4500,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,reference,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S6000,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S6500,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S10000,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S8000,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S3500,100,2264,
label_test_3,2,nie,tak,"Audiotechnika ATH-M20X podłączonych do interfejsu ",18,student,,,0a987831-1038-481b-aaa8-06d9efc19546,lq_label,S7000,100,2264,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S12000,78,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S8000,14,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,reference,68,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S8700,37,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S10700,88,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S5500,2,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S7000,12,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S10000,90,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S9300,80,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S11300,90,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,trening,S3500,0,85139,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,reference,95,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S8000,32,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S10000,96,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S9300,47,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S10700,67,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S11300,100,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S8700,38,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S3500,1,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S12000,96,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S5500,21,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S7000,30,76265,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S12000,96,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S8700,61,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,reference,88,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S7000,32,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S8000,36,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S9300,96,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S10700,96,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S11300,93,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S5500,22,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S10000,100,62763,
label_test_3,5,nie,tak,"Beyerdynamic DT 990",55,realizator,,"nie mam",66d7f62a-191f-410c-aa8e-471664974107,hq_no_label,S3500,1,62763,
label_test_3,3,nie,tak,"beyerdynamic dt770",18,student,,,ef8cf13d-0987-4e7e-86be-ae7a0c5db436,trening,S8700,10,159313,
label_test_3,3,nie,tak,"beyerdynamic dt770",18,student,,,ef8cf13d-0987-4e7e-86be-ae7a0c5db436,trening,S8000,5,159313,
label_test_3,3,nie,tak,"beyerdynamic dt770",18,student,,,ef8cf13d-0987-4e7e-86be-ae7a0c5db436,trening,S10700,55,159313,
label_test_3,3,nie,tak,"beyerdynamic dt770",18,student,,,ef8cf13d-0987-4e7e-86be-ae7a0c5db436,trening,reference,100,159313,
label_test_3,3,nie,tak,"beyerdynamic dt770",18,student,,,ef8cf13d-0987-4e7e-86be-ae7a0c5db436,trening,S3500,0,159313,
label_test_3,3,nie,tak,"beyerdynamic dt770",18,student,,,ef8cf13d-0987-4e7e-86be-ae7a0c5db436,trening,S10000,75,159313,
